ACTION_OCCURRENCE_ID|ADDS_TO_BUDGET|ASSIGN_WORK_MEASURE_ID|ASSIGNMENT_ID|BUSINESS_GROUP_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|UNIT|VALUE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|Y|ASG_FTE_PKTGA8996|ASSIGKTGA8996|188772AEC11AAD11E053A647660A0CF2|2010-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8999|ASSIGKTGA8999|188772AEC11AAD11E053A647660A0CF2|2010-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10252|ASSIGKTG10252|188772AEC11AAD11E053A647660A0CF2|2010-01-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10213|ASSIGKTG10213|188772AEC11AAD11E053A647660A0CF2|2010-01-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10227|ASSIGKTG10227|188772AEC11AAD11E053A647660A0CF2|2010-01-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9019|ASSIGKTGA9019|188772AEC11AAD11E053A647660A0CF2|2010-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9067|ASSIGKTGA9067|188772AEC11AAD11E053A647660A0CF2|2010-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9878|ASSIGKTG9878|188772AEC11AAD11E053A647660A0CF2|2010-02-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9088|ASSIGKTGA9088|188772AEC11AAD11E053A647660A0CF2|2010-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9105|ASSIGKTGA9105|188772AEC11AAD11E053A647660A0CF2|2010-02-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10241|ASSIGKTG10241|188772AEC11AAD11E053A647660A0CF2|2010-02-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10235|ASSIGKTG10235|188772AEC11AAD11E053A647660A0CF2|2010-02-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10047|ASSIGKTG10047|188772AEC11AAD11E053A647660A0CF2|2010-02-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9143|ASSIGKTGA9143|188772AEC11AAD11E053A647660A0CF2|2010-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10234|ASSIGKTG10234|188772AEC11AAD11E053A647660A0CF2|2010-03-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10116|ASSIGKTG10116|188772AEC11AAD11E053A647660A0CF2|2010-03-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9201|ASSIGKTGA9201|188772AEC11AAD11E053A647660A0CF2|2010-03-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9284|ASSIGKTGA9284|188772AEC11AAD11E053A647660A0CF2|2010-04-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9312|ASSIGKTGA9312|188772AEC11AAD11E053A647660A0CF2|2010-04-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9404|ASSIGKTGA9404|188772AEC11AAD11E053A647660A0CF2|2010-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10200|ASSIGKTG10200|188772AEC11AAD11E053A647660A0CF2|2010-05-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10136|ASSIGKTG10136|188772AEC11AAD11E053A647660A0CF2|2010-05-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10273|ASSIGKTG10273|188772AEC11AAD11E053A647660A0CF2|2010-06-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9414|ASSIGKTGA9414|188772AEC11AAD11E053A647660A0CF2|2010-06-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9441|ASSIGKTGA9441|188772AEC11AAD11E053A647660A0CF2|2010-06-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9462|ASSIGKTGA9462|188772AEC11AAD11E053A647660A0CF2|2010-06-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9505|ASSIGKTGA9505|188772AEC11AAD11E053A647660A0CF2|2010-06-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9511|ASSIGKTGA9511|188772AEC11AAD11E053A647660A0CF2|2010-06-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9537|ASSIGKTGA9537|188772AEC11AAD11E053A647660A0CF2|2010-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9541|ASSIGKTGA9541|188772AEC11AAD11E053A647660A0CF2|2010-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9546|ASSIGKTGA9546|188772AEC11AAD11E053A647660A0CF2|2010-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9548|ASSIGKTGA9548|188772AEC11AAD11E053A647660A0CF2|2010-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9549|ASSIGKTGA9549|188772AEC11AAD11E053A647660A0CF2|2010-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9867|ASSIGKTG9867|188772AEC11AAD11E053A647660A0CF2|2010-07-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9868|ASSIGKTG9868|188772AEC11AAD11E053A647660A0CF2|2010-07-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9875|ASSIGKTG9875|188772AEC11AAD11E053A647660A0CF2|2010-07-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9902|ASSIGKTG9902|188772AEC11AAD11E053A647660A0CF2|2010-07-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9971|ASSIGKTG9971|188772AEC11AAD11E053A647660A0CF2|2010-08-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9713|ASSIGKTGA9713|188772AEC11AAD11E053A647660A0CF2|2010-08-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9751|ASSIGKTGA9751|188772AEC11AAD11E053A647660A0CF2|2010-08-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9752|ASSIGKTGA9752|188772AEC11AAD11E053A647660A0CF2|2010-08-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9753|ASSIGKTGA9753|188772AEC11AAD11E053A647660A0CF2|2010-08-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10126|ASSIGKTG10126|188772AEC11AAD11E053A647660A0CF2|2010-08-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10128|ASSIGKTG10128|188772AEC11AAD11E053A647660A0CF2|2010-08-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9756|ASSIGKTGA9756|188772AEC11AAD11E053A647660A0CF2|2010-08-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9788|ASSIGKTGA9788|188772AEC11AAD11E053A647660A0CF2|2010-08-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9796|ASSIGKTGA9796|188772AEC11AAD11E053A647660A0CF2|2010-08-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9844|ASSIGKTGA9844|188772AEC11AAD11E053A647660A0CF2|2010-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9847|ASSIGKTGA9847|188772AEC11AAD11E053A647660A0CF2|2010-09-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10939|ASSIGKTG10939|188772AEC11AAD11E053A647660A0CF2|2010-09-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9954|ASSIGKTGA9954|188772AEC11AAD11E053A647660A0CF2|2010-10-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9981|ASSIGKTGA9981|188772AEC11AAD11E053A647660A0CF2|2010-10-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11103|ASSIGKTG11103|188772AEC11AAD11E053A647660A0CF2|2010-10-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA9995|ASSIGKTGA9995|188772AEC11AAD11E053A647660A0CF2|2010-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10000|ASSIGKTGA10000|188772AEC11AAD11E053A647660A0CF2|2010-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10002|ASSIGKTGA10002|188772AEC11AAD11E053A647660A0CF2|2010-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11006|ASSIGKTG11006|188772AEC11AAD11E053A647660A0CF2|2010-10-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10023|ASSIGKTGA10023|188772AEC11AAD11E053A647660A0CF2|2010-10-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10066|ASSIGKTGA10066|188772AEC11AAD11E053A647660A0CF2|2010-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11102|ASSIGKTG11102|188772AEC11AAD11E053A647660A0CF2|2010-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10123|ASSIGKTGA10123|188772AEC11AAD11E053A647660A0CF2|2010-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10176|ASSIGKTGA10176|188772AEC11AAD11E053A647660A0CF2|2010-12-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10211|ASSIGKTGA10211|188772AEC11AAD11E053A647660A0CF2|2010-12-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11392|ASSIGKTG11392|188772AEC11AAD11E053A647660A0CF2|2010-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10312|ASSIGKTGA10312|188772AEC11AAD11E053A647660A0CF2|2011-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10324|ASSIGKTGA10324|188772AEC11AAD11E053A647660A0CF2|2011-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11591|ASSIGKTG11591|188772AEC11AAD11E053A647660A0CF2|2011-01-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10391|ASSIGKTGA10391|188772AEC11AAD11E053A647660A0CF2|2011-02-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11638|ASSIGKTG11638|188772AEC11AAD11E053A647660A0CF2|2011-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11652|ASSIGKTG11652|188772AEC11AAD11E053A647660A0CF2|2011-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10406|ASSIGKTGA10406|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10407|ASSIGKTGA10407|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10408|ASSIGKTGA10408|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10409|ASSIGKTGA10409|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10410|ASSIGKTGA10410|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10428|ASSIGKTGA10428|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10429|ASSIGKTGA10429|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10459|ASSIGKTGA10459|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10460|ASSIGKTGA10460|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10475|ASSIGKTGA10475|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10476|ASSIGKTGA10476|188772AEC11AAD11E053A647660A0CF2|2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10553|ASSIGKTGA10553|188772AEC11AAD11E053A647660A0CF2|2011-03-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11441|ASSIGKTG11441|188772AEC11AAD11E053A647660A0CF2|2011-03-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10451|ASSIGKTGA10451|188772AEC11AAD11E053A647660A0CF2|2011-04-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10616|ASSIGKTGA10616|188772AEC11AAD11E053A647660A0CF2|2011-04-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11888|ASSIGKTG11888|188772AEC11AAD11E053A647660A0CF2|2011-04-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11896|ASSIGKTG11896|188772AEC11AAD11E053A647660A0CF2|2011-04-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10619|ASSIGKTGA10619|188772AEC11AAD11E053A647660A0CF2|2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10668|ASSIGKTGA10668|188772AEC11AAD11E053A647660A0CF2|2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11941|ASSIGKTG11941|188772AEC11AAD11E053A647660A0CF2|2011-04-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10657|ASSIGKTGA10657|188772AEC11AAD11E053A647660A0CF2|2011-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11989|ASSIGKTG11989|188772AEC11AAD11E053A647660A0CF2|2011-05-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11990|ASSIGKTG11990|188772AEC11AAD11E053A647660A0CF2|2011-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12097|ASSIGKTG12097|188772AEC11AAD11E053A647660A0CF2|2011-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12060|ASSIGKTG12060|188772AEC11AAD11E053A647660A0CF2|2011-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12008|ASSIGKTG12008|188772AEC11AAD11E053A647660A0CF2|2011-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12061|ASSIGKTG12061|188772AEC11AAD11E053A647660A0CF2|2011-05-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12048|ASSIGKTG12048|188772AEC11AAD11E053A647660A0CF2|2011-05-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12050|ASSIGKTG12050|188772AEC11AAD11E053A647660A0CF2|2011-05-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12075|ASSIGKTG12075|188772AEC11AAD11E053A647660A0CF2|2011-05-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12096|ASSIGKTG12096|188772AEC11AAD11E053A647660A0CF2|2011-05-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10926|ASSIGKTGA10926|188772AEC11AAD11E053A647660A0CF2|2011-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10927|ASSIGKTGA10927|188772AEC11AAD11E053A647660A0CF2|2011-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10951|ASSIGKTGA10951|188772AEC11AAD11E053A647660A0CF2|2011-06-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10952|ASSIGKTGA10952|188772AEC11AAD11E053A647660A0CF2|2011-06-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA10987|ASSIGKTGA10987|188772AEC11AAD11E053A647660A0CF2|2011-06-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11038|ASSIGKTGA11038|188772AEC11AAD11E053A647660A0CF2|2011-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11033|ASSIGKTGA11033|188772AEC11AAD11E053A647660A0CF2|2011-06-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11047|ASSIGKTGA11047|188772AEC11AAD11E053A647660A0CF2|2011-06-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11080|ASSIGKTGA11080|188772AEC11AAD11E053A647660A0CF2|2011-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11125|ASSIGKTGA11125|188772AEC11AAD11E053A647660A0CF2|2011-07-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11134|ASSIGKTGA11134|188772AEC11AAD11E053A647660A0CF2|2011-07-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11227|ASSIGKTGA11227|188772AEC11AAD11E053A647660A0CF2|2011-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11231|ASSIGKTGA11231|188772AEC11AAD11E053A647660A0CF2|2011-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11233|ASSIGKTGA11233|188772AEC11AAD11E053A647660A0CF2|2011-08-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11262|ASSIGKTGA11262|188772AEC11AAD11E053A647660A0CF2|2011-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11292|ASSIGKTGA11292|188772AEC11AAD11E053A647660A0CF2|2011-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11323|ASSIGKTGA11323|188772AEC11AAD11E053A647660A0CF2|2011-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11325|ASSIGKTGA11325|188772AEC11AAD11E053A647660A0CF2|2011-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11332|ASSIGKTGA11332|188772AEC11AAD11E053A647660A0CF2|2011-08-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12488|ASSIGKTG12488|188772AEC11AAD11E053A647660A0CF2|2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11362|ASSIGKTGA11362|188772AEC11AAD11E053A647660A0CF2|2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11381|ASSIGKTGA11381|188772AEC11AAD11E053A647660A0CF2|2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11405|ASSIGKTGA11405|188772AEC11AAD11E053A647660A0CF2|2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11437|ASSIGKTGA11437|188772AEC11AAD11E053A647660A0CF2|2011-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11438|ASSIGKTGA11438|188772AEC11AAD11E053A647660A0CF2|2011-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11454|ASSIGKTGA11454|188772AEC11AAD11E053A647660A0CF2|2011-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11473|ASSIGKTGA11473|188772AEC11AAD11E053A647660A0CF2|2011-09-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12624|ASSIGKTG12624|188772AEC11AAD11E053A647660A0CF2|2011-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12621|ASSIGKTG12621|188772AEC11AAD11E053A647660A0CF2|2011-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11523|ASSIGKTGA11523|188772AEC11AAD11E053A647660A0CF2|2011-09-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11538|ASSIGKTGA11538|188772AEC11AAD11E053A647660A0CF2|2011-10-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11542|ASSIGKTGA11542|188772AEC11AAD11E053A647660A0CF2|2011-10-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11543|ASSIGKTGA11543|188772AEC11AAD11E053A647660A0CF2|2011-10-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11562|ASSIGKTGA11562|188772AEC11AAD11E053A647660A0CF2|2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11563|ASSIGKTGA11563|188772AEC11AAD11E053A647660A0CF2|2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11564|ASSIGKTGA11564|188772AEC11AAD11E053A647660A0CF2|2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11577|ASSIGKTGA11577|188772AEC11AAD11E053A647660A0CF2|2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12664|ASSIGKTG12664|188772AEC11AAD11E053A647660A0CF2|2011-10-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12673|ASSIGKTG12673|188772AEC11AAD11E053A647660A0CF2|2011-10-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11593|ASSIGKTGA11593|188772AEC11AAD11E053A647660A0CF2|2011-10-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12692|ASSIGKTG12692|188772AEC11AAD11E053A647660A0CF2|2011-10-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11619|ASSIGKTGA11619|188772AEC11AAD11E053A647660A0CF2|2011-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11676|ASSIGKTGA11676|188772AEC11AAD11E053A647660A0CF2|2011-10-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11651|ASSIGKTGA11651|188772AEC11AAD11E053A647660A0CF2|2011-10-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11625|ASSIGKTGA11625|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11634|ASSIGKTGA11634|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11657|ASSIGKTGA11657|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11673|ASSIGKTGA11673|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11678|ASSIGKTGA11678|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11769|ASSIGKTGA11769|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11774|ASSIGKTGA11774|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11788|ASSIGKTGA11788|188772AEC11AAD11E053A647660A0CF2|2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11934|ASSIGKTGA11934|188772AEC11AAD11E053A647660A0CF2|2011-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11957|ASSIGKTGA11957|188772AEC11AAD11E053A647660A0CF2|2011-12-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA11997|ASSIGKTGA11997|188772AEC11AAD11E053A647660A0CF2|2012-01-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12063|ASSIGKTGA12063|188772AEC11AAD11E053A647660A0CF2|2012-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12064|ASSIGKTGA12064|188772AEC11AAD11E053A647660A0CF2|2012-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG12963|ASSIGKTG12963|188772AEC11AAD11E053A647660A0CF2|2012-01-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12103|ASSIGKTGA12103|188772AEC11AAD11E053A647660A0CF2|2012-01-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13035|ASSIGKTG13035|188772AEC11AAD11E053A647660A0CF2|2012-01-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12129|ASSIGKTGA12129|188772AEC11AAD11E053A647660A0CF2|2012-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12173|ASSIGKTGA12173|188772AEC11AAD11E053A647660A0CF2|2012-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13131|ASSIGKTG13131|188772AEC11AAD11E053A647660A0CF2|2012-03-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12401|ASSIGKTGA12401|188772AEC11AAD11E053A647660A0CF2|2012-03-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13190|ASSIGKTG13190|188772AEC11AAD11E053A647660A0CF2|2012-03-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12387|ASSIGKTGA12387|188772AEC11AAD11E053A647660A0CF2|2012-04-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12440|ASSIGKTGA12440|188772AEC11AAD11E053A647660A0CF2|2012-04-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13263|ASSIGKTG13263|188772AEC11AAD11E053A647660A0CF2|2012-04-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12578|ASSIGKTGA12578|188772AEC11AAD11E053A647660A0CF2|2012-04-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13449|ASSIGKTG13449|188772AEC11AAD11E053A647660A0CF2|2012-05-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12711|ASSIGKTGA12711|188772AEC11AAD11E053A647660A0CF2|2012-05-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13539|ASSIGKTG13539|188772AEC11AAD11E053A647660A0CF2|2012-06-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12742|ASSIGKTGA12742|188772AEC11AAD11E053A647660A0CF2|2012-06-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13512|ASSIGKTG13512|188772AEC11AAD11E053A647660A0CF2|2012-06-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13518|ASSIGKTG13518|188772AEC11AAD11E053A647660A0CF2|2012-06-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13521|ASSIGKTG13521|188772AEC11AAD11E053A647660A0CF2|2012-06-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13522|ASSIGKTG13522|188772AEC11AAD11E053A647660A0CF2|2012-06-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13536|ASSIGKTG13536|188772AEC11AAD11E053A647660A0CF2|2012-06-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13540|ASSIGKTG13540|188772AEC11AAD11E053A647660A0CF2|2012-06-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12898|ASSIGKTGA12898|188772AEC11AAD11E053A647660A0CF2|2012-06-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13559|ASSIGKTG13559|188772AEC11AAD11E053A647660A0CF2|2012-06-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13562|ASSIGKTG13562|188772AEC11AAD11E053A647660A0CF2|2012-06-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13563|ASSIGKTG13563|188772AEC11AAD11E053A647660A0CF2|2012-06-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13566|ASSIGKTG13566|188772AEC11AAD11E053A647660A0CF2|2012-06-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA12881|ASSIGKTGA12881|188772AEC11AAD11E053A647660A0CF2|2012-06-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13645|ASSIGKTG13645|188772AEC11AAD11E053A647660A0CF2|2012-07-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13636|ASSIGKTG13636|188772AEC11AAD11E053A647660A0CF2|2012-07-11|4712-12-31|FTE|1||
